aar;fylke_nr_navn;kommune_nr_navn;stoenadsomraade_gruppe;kapittel;stoenadsomraade;utbetalt_mill_kr;oppdatert_dato
2016;09 Aust-Agder;0928 Birkenes;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;96,70;24102018
2016;09 Aust-Agder;0928 Birkenes;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;1,10;24102018
2016;09 Aust-Agder;0928 Birkenes;Barn og foreldre;0844;Kontantstøtte;2,19;24102018
2016;09 Aust-Agder;0928 Birkenes;Barn og foreldre;0845;Barnetrygd;16,74;24102018
2016;09 Aust-Agder;0928 Birkenes;Barn og foreldre;2530;Foreldrepenger;18,54;24102018
2016;09 Aust-Agder;0928 Birkenes;Pensjoner;0660;Krigspensjon;0,23;24102018
2016;09 Aust-Agder;0928 Birkenes;Pensjoner;0667;Supplerende stønad;0,32;24102018
2016;09 Aust-Agder;0928 Birkenes;Pensjoner;2670;Alderspensjon;170,96;24102018
2016;09 Aust-Agder;0928 Birkenes;Pensjoner;2680;Ytelser til gjenlevende;2,57;24102018
2016;09 Aust-Agder;0928 Birkenes;Øvrig;2661;Grunn- og hjelpestønad;3,78;24102018
2016;09 Aust-Agder;0929 Åmli;Arbeidsliv og sykdom;0634;Tiltakspenger;0,59;24102018
2016;09 Aust-Agder;0929 Åmli;Arbeidsliv og sykdom;2541;Dagpenger;4,27;24102018
2016;09 Aust-Agder;0929 Åmli;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;1,05;24102018
2016;09 Aust-Agder;0929 Åmli;Arbeidsliv og sykdom;2650;Sykepenger;13,14;24102018
2016;09 Aust-Agder;0929 Åmli;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;13,64;24102018
2016;09 Aust-Agder;0929 Åmli;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;52,32;24102018
2016;09 Aust-Agder;0929 Åmli;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,38;24102018
2016;09 Aust-Agder;0929 Åmli;Barn og foreldre;0844;Kontantstøtte;0,67;24102018
2016;09 Aust-Agder;0929 Åmli;Barn og foreldre;0845;Barnetrygd;4,98;24102018
2016;09 Aust-Agder;0929 Åmli;Barn og foreldre;2530;Foreldrepenger;6,61;24102018
2016;09 Aust-Agder;0929 Åmli;Pensjoner;2670;Alderspensjon;79,05;24102018
2016;09 Aust-Agder;0929 Åmli;Pensjoner;2680;Ytelser til gjenlevende;0,81;24102018
2016;09 Aust-Agder;0929 Åmli;Øvrig;2661;Grunn- og hjelpestønad;1,25;24102018
2016;09 Aust-Agder;0935 Iveland;Arbeidsliv og sykdom;0634;Tiltakspenger;0,40;24102018
2016;09 Aust-Agder;0935 Iveland;Arbeidsliv og sykdom;2541;Dagpenger;2,15;24102018
2016;09 Aust-Agder;0935 Iveland;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;1,20;24102018
2016;09 Aust-Agder;0935 Iveland;Arbeidsliv og sykdom;2650;Sykepenger;11,52;24102018
2016;09 Aust-Agder;0935 Iveland;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;11,42;24102018
2016;09 Aust-Agder;0935 Iveland;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;39,65;24102018
2016;09 Aust-Agder;0935 Iveland;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,25;24102018
2016;09 Aust-Agder;0935 Iveland;Barn og foreldre;0844;Kontantstøtte;0,82;24102018
2016;09 Aust-Agder;0935 Iveland;Barn og foreldre;0845;Barnetrygd;4,27;24102018
2016;09 Aust-Agder;0935 Iveland;Barn og foreldre;2530;Foreldrepenger;4,99;24102018
2016;09 Aust-Agder;0935 Iveland;Pensjoner;0660;Krigspensjon;0,06;24102018
2016;09 Aust-Agder;0935 Iveland;Pensjoner;2670;Alderspensjon;40,27;24102018
2016;09 Aust-Agder;0935 Iveland;Pensjoner;2680;Ytelser til gjenlevende;0,61;24102018
2016;09 Aust-Agder;0935 Iveland;Øvrig;2661;Grunn- og hjelpestønad;0,81;24102018
2016;09 Aust-Agder;0937 Evje og Hornnes;Arbeidsliv og sykdom;0634;Tiltakspenger;0,72;24102018
2016;09 Aust-Agder;0937 Evje og Hornnes;Arbeidsliv og sykdom;2541;Dagpenger;7,15;24102018
2016;09 Aust-Agder;0937 Evje og Hornnes;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;2,50;24102018
2016;09 Aust-Agder;0937 Evje og Hornnes;Arbeidsliv og sykdom;2650;Sykepenger;23,53;24102018
2016;09 Aust-Agder;0937 Evje og Hornnes;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;25,77;24102018
2016;09 Aust-Agder;0937 Evje og Hornnes;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;72,73;24102018
2016;09 Aust-Agder;0937 Evje og Hornnes;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,23;24102018
2016;09 Aust-Agder;0937 Evje og Hornnes;Barn og foreldre;0844;Kontantstøtte;1,14;24102018
2016;09 Aust-Agder;0937 Evje og Hornnes;Barn og foreldre;0845;Barnetrygd;10,88;24102018
2016;09 Aust-Agder;0937 Evje og Hornnes;Barn og foreldre;2530;Foreldrepenger;11,70;24102018
2016;09 Aust-Agder;0937 Evje og Hornnes;Pensjoner;0660;Krigspensjon;0,31;24102018
2016;09 Aust-Agder;0937 Evje og Hornnes;Pensjoner;0667;Supplerende stønad;0,26;24102018
2016;09 Aust-Agder;0937 Evje og Hornnes;Pensjoner;2670;Alderspensjon;148,23;24102018
2016;09 Aust-Agder;0937 Evje og Hornnes;Pensjoner;2680;Ytelser til gjenlevende;2,14;24102018
2016;09 Aust-Agder;0937 Evje og Hornnes;Øvrig;2661;Grunn- og hjelpestønad;2,09;24102018
2016;09 Aust-Agder;0938 Bygland;Arbeidsliv og sykdom;0634;Tiltakspenger;0,13;24102018
2016;09 Aust-Agder;0938 Bygland;Arbeidsliv og sykdom;2541;Dagpenger;2,49;24102018
2016;09 Aust-Agder;0938 Bygland;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;0,47;24102018
2016;09 Aust-Agder;0938 Bygland;Arbeidsliv og sykdom;2650;Sykepenger;8,36;24102018
2016;09 Aust-Agder;0938 Bygland;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;11,81;24102018
2016;09 Aust-Agder;0938 Bygland;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;34,30;24102018
2016;09 Aust-Agder;0938 Bygland;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,25;24102018
2016;09 Aust-Agder;0938 Bygland;Barn og foreldre;0844;Kontantstøtte;0,17;24102018
2016;09 Aust-Agder;0938 Bygland;Barn og foreldre;0845;Barnetrygd;2,96;24102018
2016;09 Aust-Agder;0938 Bygland;Barn og foreldre;2530;Foreldrepenger;2,40;24102018
2016;09 Aust-Agder;0938 Bygland;Pensjoner;0660;Krigspensjon;0,17;24102018
2016;09 Aust-Agder;0938 Bygland;Pensjoner;0667;Supplerende stønad;0,13;24102018
2016;09 Aust-Agder;0938 Bygland;Pensjoner;2670;Alderspensjon;56,74;24102018
2016;09 Aust-Agder;0938 Bygland;Pensjoner;2680;Ytelser til gjenlevende;0,88;24102018
2016;09 Aust-Agder;0938 Bygland;Øvrig;2661;Grunn- og hjelpestønad;1,03;24102018
2016;09 Aust-Agder;0940 Valle;Arbeidsliv og sykdom;0634;Tiltakspenger;0,08;24102018
2016;09 Aust-Agder;0940 Valle;Arbeidsliv og sykdom;2541;Dagpenger;1,49;24102018
2016;09 Aust-Agder;0940 Valle;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;0,10;24102018
2016;09 Aust-Agder;0940 Valle;Arbeidsliv og sykdom;2650;Sykepenger;9,86;24102018
2016;09 Aust-Agder;0940 Valle;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;7,72;24102018
2016;09 Aust-Agder;0940 Valle;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;25,88;24102018
2016;09 Aust-Agder;0940 Valle;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,04;24102018
2016;09 Aust-Agder;0940 Valle;Barn og foreldre;0844;Kontantstøtte;0,18;24102018
2016;09 Aust-Agder;0940 Valle;Barn og foreldre;0845;Barnetrygd;3,29;24102018
2016;09 Aust-Agder;0940 Valle;Barn og foreldre;2530;Foreldrepenger;2,76;24102018
2016;09 Aust-Agder;0940 Valle;Pensjoner;0667;Supplerende stønad;0,13;24102018
2016;09 Aust-Agder;0940 Valle;Pensjoner;2670;Alderspensjon;51,35;24102018
2016;09 Aust-Agder;0940 Valle;Pensjoner;2680;Ytelser til gjenlevende;0,64;24102018
2016;09 Aust-Agder;0940 Valle;Øvrig;2661;Grunn- og hjelpestønad;0,67;24102018
2016;09 Aust-Agder;0941 Bykle;Arbeidsliv og sykdom;0634;Tiltakspenger;0,09;24102018
2016;09 Aust-Agder;0941 Bykle;Arbeidsliv og sykdom;2541;Dagpenger;1,15;24102018
2016;09 Aust-Agder;0941 Bykle;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;0,27;24102018
2016;09 Aust-Agder;0941 Bykle;Arbeidsliv og sykdom;2650;Sykepenger;6,98;24102018
2016;09 Aust-Agder;0941 Bykle;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;2,65;24102018
2016;09 Aust-Agder;0941 Bykle;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;8,92;24102018
2016;09 Aust-Agder;0941 Bykle;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,03;24102018
2016;09 Aust-Agder;0941 Bykle;Barn og foreldre;0844;Kontantstøtte;0,35;24102018
2016;09 Aust-Agder;0941 Bykle;Barn og foreldre;0845;Barnetrygd;2,67;24102018
2016;09 Aust-Agder;0941 Bykle;Barn og foreldre;2530;Foreldrepenger;1,97;24102018
2016;09 Aust-Agder;0941 Bykle;Pensjoner;2670;Alderspensjon;27,68;24102018
2016;09 Aust-Agder;0941 Bykle;Pensjoner;2680;Ytelser til gjenlevende;0,28;24102018
2016;09 Aust-Agder;0941 Bykle;Øvrig;2661;Grunn- og hjelpestønad;0,38;24102018
2016;10 Vest-Agder;1001 Kristiansand;Arbeidsliv og sykdom;0634;Tiltakspenger;29,36;24102018
2016;10 Vest-Agder;1001 Kristiansand;Arbeidsliv og sykdom;2541;Dagpenger;380,56;24102018
2016;10 Vest-Agder;1001 Kristiansand;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;67,95;24102018
2016;10 Vest-Agder;1001 Kristiansand;Arbeidsliv og sykdom;2650;Sykepenger;661,07;24102018
2016;10 Vest-Agder;1001 Kristiansand;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;651,23;24102018
2016;10 Vest-Agder;1001 Kristiansand;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;1439,70;24102018
2016;10 Vest-Agder;1001 Kristiansand;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;7,00;24102018
2016;10 Vest-Agder;1001 Kristiansand;Barn og foreldre;0844;Kontantstøtte;29,48;24102018
2016;10 Vest-Agder;1001 Kristiansand;Barn og foreldre;0845;Barnetrygd;259,24;24102018
2016;10 Vest-Agder;1001 Kristiansand;Barn og foreldre;2530;Foreldrepenger;342,33;24102018
2016;10 Vest-Agder;1001 Kristiansand;Pensjoner;0660;Krigspensjon;6,72;24102018
2016;10 Vest-Agder;1001 Kristiansand;Pensjoner;0667;Supplerende stønad;13,43;24102018
2016;10 Vest-Agder;1001 Kristiansand;Pensjoner;2670;Alderspensjon;3036,30;24102018
2016;10 Vest-Agder;1001 Kristiansand;Pensjoner;2680;Ytelser til gjenlevende;31,74;24102018
2016;10 Vest-Agder;1001 Kristiansand;Øvrig;2661;Grunn- og hjelpestønad;64,85;24102018
2016;10 Vest-Agder;1002 Mandal;Arbeidsliv og sykdom;0634;Tiltakspenger;3,90;24102018
2016;10 Vest-Agder;1002 Mandal;Arbeidsliv og sykdom;2541;Dagpenger;47,87;24102018
2016;10 Vest-Agder;1002 Mandal;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;11,72;24102018
2016;10 Vest-Agder;1002 Mandal;Arbeidsliv og sykdom;2650;Sykepenger;116,11;24102018
2016;10 Vest-Agder;1002 Mandal;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;106,20;24102018
2016;10 Vest-Agder;1002 Mandal;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;383,70;24102018
2016;10 Vest-Agder;1002 Mandal;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;1,56;24102018
2016;10 Vest-Agder;1002 Mandal;Barn og foreldre;0844;Kontantstøtte;5,48;24102018
2016;10 Vest-Agder;1002 Mandal;Barn og foreldre;0845;Barnetrygd;46,40;24102018
2016;10 Vest-Agder;1002 Mandal;Barn og foreldre;2530;Foreldrepenger;47,48;24102018
2016;10 Vest-Agder;1002 Mandal;Pensjoner;0660;Krigspensjon;2,22;24102018
2016;10 Vest-Agder;1002 Mandal;Pensjoner;0667;Supplerende stønad;0,58;24102018
2016;10 Vest-Agder;1002 Mandal;Pensjoner;2670;Alderspensjon;602,82;24102018
2016;10 Vest-Agder;1002 Mandal;Pensjoner;2680;Ytelser til gjenlevende;6,50;24102018
2016;10 Vest-Agder;1002 Mandal;Øvrig;2661;Grunn- og hjelpestønad;16,52;24102018
2016;10 Vest-Agder;1003 Farsund;Arbeidsliv og sykdom;0634;Tiltakspenger;1,60;24102018
2016;10 Vest-Agder;1003 Farsund;Arbeidsliv og sykdom;2541;Dagpenger;29,51;24102018
2016;10 Vest-Agder;1003 Farsund;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;7,28;24102018
2016;10 Vest-Agder;1003 Farsund;Arbeidsliv og sykdom;2650;Sykepenger;62,70;24102018
2016;10 Vest-Agder;1003 Farsund;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;39,27;24102018
2016;10 Vest-Agder;1003 Farsund;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;168,00;24102018
2016;10 Vest-Agder;1003 Farsund;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,32;24102018
2016;10 Vest-Agder;1003 Farsund;Barn og foreldre;0844;Kontantstøtte;3,38;24102018
2016;10 Vest-Agder;1003 Farsund;Barn og foreldre;0845;Barnetrygd;27,32;24102018
2016;10 Vest-Agder;1003 Farsund;Barn og foreldre;2530;Foreldrepenger;28,93;24102018
2016;10 Vest-Agder;1003 Farsund;Pensjoner;0660;Krigspensjon;2,71;24102018
2016;10 Vest-Agder;1003 Farsund;Pensjoner;0667;Supplerende stønad;1,10;24102018
2016;10 Vest-Agder;1003 Farsund;Pensjoner;2670;Alderspensjon;429,13;24102018
2016;10 Vest-Agder;1003 Farsund;Pensjoner;2680;Ytelser til gjenlevende;4,06;24102018
2016;10 Vest-Agder;1003 Farsund;Øvrig;2661;Grunn- og hjelpestønad;8,70;24102018
2016;10 Vest-Agder;1004 Flekkefjord;Arbeidsliv og sykdom;0634;Tiltakspenger;2,29;24102018
2016;10 Vest-Agder;1004 Flekkefjord;Arbeidsliv og sykdom;2541;Dagpenger;37,66;24102018
2016;10 Vest-Agder;1004 Flekkefjord;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;4,80;24102018
2016;10 Vest-Agder;1004 Flekkefjord;Arbeidsliv og sykdom;2650;Sykepenger;68,93;24102018
2016;10 Vest-Agder;1004 Flekkefjord;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;43,60;24102018
2016;10 Vest-Agder;1004 Flekkefjord;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;181,81;24102018
2016;10 Vest-Agder;1004 Flekkefjord;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,54;24102018
2016;10 Vest-Agder;1004 Flekkefjord;Barn og foreldre;0844;Kontantstøtte;3,04;24102018
2016;10 Vest-Agder;1004 Flekkefjord;Barn og foreldre;0845;Barnetrygd;25,59;24102018
2016;10 Vest-Agder;1004 Flekkefjord;Barn og foreldre;2530;Foreldrepenger;23,91;24102018
2016;10 Vest-Agder;1004 Flekkefjord;Pensjoner;0660;Krigspensjon;0,46;24102018
2016;10 Vest-Agder;1004 Flekkefjord;Pensjoner;0667;Supplerende stønad;1,04;24102018
2016;10 Vest-Agder;1004 Flekkefjord;Pensjoner;2670;Alderspensjon;404,92;24102018
2016;10 Vest-Agder;1004 Flekkefjord;Pensjoner;2680;Ytelser til gjenlevende;3,87;24102018
2016;10 Vest-Agder;1004 Flekkefjord;Øvrig;2661;Grunn- og hjelpestønad;5,80;24102018
2016;10 Vest-Agder;1014 Vennesla;Arbeidsliv og sykdom;0634;Tiltakspenger;4,97;24102018
2016;10 Vest-Agder;1014 Vennesla;Arbeidsliv og sykdom;2541;Dagpenger;54,50;24102018
2016;10 Vest-Agder;1014 Vennesla;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;17,94;24102018
2016;10 Vest-Agder;1014 Vennesla;Arbeidsliv og sykdom;2650;Sykepenger;109,56;24102018
2016;10 Vest-Agder;1014 Vennesla;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;127,09;24102018
2016;10 Vest-Agder;1014 Vennesla;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;320,95;24102018
2016;10 Vest-Agder;1014 Vennesla;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;1,80;24102018
2016;10 Vest-Agder;1014 Vennesla;Barn og foreldre;0844;Kontantstøtte;5,55;24102018
2016;10 Vest-Agder;1014 Vennesla;Barn og foreldre;0845;Barnetrygd;44,85;24102018
2016;10 Vest-Agder;1014 Vennesla;Barn og foreldre;2530;Foreldrepenger;44,65;24102018
2016;10 Vest-Agder;1014 Vennesla;Pensjoner;0660;Krigspensjon;0,47;24102018
2016;10 Vest-Agder;1014 Vennesla;Pensjoner;0667;Supplerende stønad;1,43;24102018
2016;10 Vest-Agder;1014 Vennesla;Pensjoner;2670;Alderspensjon;454,70;24102018
2016;10 Vest-Agder;1014 Vennesla;Pensjoner;2680;Ytelser til gjenlevende;4,88;24102018
2016;10 Vest-Agder;1014 Vennesla;Øvrig;2661;Grunn- og hjelpestønad;11,00;24102018
2016;10 Vest-Agder;1017 Songdalen;Arbeidsliv og sykdom;0634;Tiltakspenger;3,01;24102018
2016;10 Vest-Agder;1017 Songdalen;Arbeidsliv og sykdom;2541;Dagpenger;28,06;24102018
2016;10 Vest-Agder;1017 Songdalen;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;7,23;24102018
2016;10 Vest-Agder;1017 Songdalen;Arbeidsliv og sykdom;2650;Sykepenger;57,28;24102018
2016;10 Vest-Agder;1017 Songdalen;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;48,45;24102018
2016;10 Vest-Agder;1017 Songdalen;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;144,95;24102018
2016;10 Vest-Agder;1017 Songdalen;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;1,00;24102018
2016;10 Vest-Agder;1017 Songdalen;Barn og foreldre;0844;Kontantstøtte;2,51;24102018
2016;10 Vest-Agder;1017 Songdalen;Barn og foreldre;0845;Barnetrygd;20,86;24102018
2016;10 Vest-Agder;1017 Songdalen;Barn og foreldre;2530;Foreldrepenger;20,94;24102018
2016;10 Vest-Agder;1017 Songdalen;Pensjoner;0660;Krigspensjon;0,31;24102018
2016;10 Vest-Agder;1017 Songdalen;Pensjoner;0667;Supplerende stønad;0,62;24102018
2016;10 Vest-Agder;1017 Songdalen;Pensjoner;2670;Alderspensjon;200,94;24102018
2016;10 Vest-Agder;1017 Songdalen;Pensjoner;2680;Ytelser til gjenlevende;1,98;24102018
2016;10 Vest-Agder;1017 Songdalen;Øvrig;2661;Grunn- og hjelpestønad;5,38;24102018
2016;10 Vest-Agder;1018 Søgne;Arbeidsliv og sykdom;0634;Tiltakspenger;2,58;24102018
2016;10 Vest-Agder;1018 Søgne;Arbeidsliv og sykdom;2541;Dagpenger;40,87;24102018
2016;10 Vest-Agder;1018 Søgne;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;8,98;24102018
2016;10 Vest-Agder;1018 Søgne;Arbeidsliv og sykdom;2650;Sykepenger;93,40;24102018
2016;10 Vest-Agder;1018 Søgne;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;82,92;24102018
2016;10 Vest-Agder;1018 Søgne;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;208,05;24102018
2016;10 Vest-Agder;1018 Søgne;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;1,18;24102018
2016;10 Vest-Agder;1018 Søgne;Barn og foreldre;0844;Kontantstøtte;4,13;24102018
2016;10 Vest-Agder;1018 Søgne;Barn og foreldre;0845;Barnetrygd;35,83;24102018
2016;10 Vest-Agder;1018 Søgne;Barn og foreldre;2530;Foreldrepenger;35,12;24102018
2016;10 Vest-Agder;1018 Søgne;Pensjoner;0660;Krigspensjon;1,09;24102018
2016;10 Vest-Agder;1018 Søgne;Pensjoner;0667;Supplerende stønad;0,24;24102018
2016;10 Vest-Agder;1018 Søgne;Pensjoner;2670;Alderspensjon;394,95;24102018
2016;10 Vest-Agder;1018 Søgne;Pensjoner;2680;Ytelser til gjenlevende;4,71;24102018
2016;10 Vest-Agder;1018 Søgne;Øvrig;2661;Grunn- og hjelpestønad;9,96;24102018
2016;10 Vest-Agder;1021 Marnardal;Arbeidsliv og sykdom;0634;Tiltakspenger;1,14;24102018
2016;10 Vest-Agder;1021 Marnardal;Arbeidsliv og sykdom;2541;Dagpenger;6,18;24102018
2016;10 Vest-Agder;1021 Marnardal;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;1,77;24102018
2016;10 Vest-Agder;1021 Marnardal;Arbeidsliv og sykdom;2650;Sykepenger;20,23;24102018
2016;10 Vest-Agder;1021 Marnardal;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;10,88;24102018
2016;10 Vest-Agder;1021 Marnardal;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;60,06;24102018
2016;10 Vest-Agder;1021 Marnardal;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,27;24102018
2016;10 Vest-Agder;1021 Marnardal;Barn og foreldre;0844;Kontantstøtte;0,85;24102018
2016;10 Vest-Agder;1021 Marnardal;Barn og foreldre;0845;Barnetrygd;7,06;24102018
2016;10 Vest-Agder;1021 Marnardal;Barn og foreldre;2530;Foreldrepenger;7,17;24102018
2016;10 Vest-Agder;1021 Marnardal;Pensjoner;0660;Krigspensjon;0,02;24102018
2016;10 Vest-Agder;1021 Marnardal;Pensjoner;2670;Alderspensjon;75,48;24102018
2016;10 Vest-Agder;1021 Marnardal;Pensjoner;2680;Ytelser til gjenlevende;1,01;24102018
2016;10 Vest-Agder;1021 Marnardal;Øvrig;2661;Grunn- og hjelpestønad;1,76;24102018
2016;10 Vest-Agder;1026 Åseral;Arbeidsliv og sykdom;0634;Tiltakspenger;0,61;24102018
2016;10 Vest-Agder;1026 Åseral;Arbeidsliv og sykdom;2541;Dagpenger;1,75;24102018
2016;10 Vest-Agder;1026 Åseral;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;0,47;24102018
2016;10 Vest-Agder;1026 Åseral;Arbeidsliv og sykdom;2650;Sykepenger;6,49;24102018
2016;10 Vest-Agder;1026 Åseral;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;2,47;24102018
2016;10 Vest-Agder;1026 Åseral;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;15,47;24102018
2016;10 Vest-Agder;1026 Åseral;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,02;24102018
2016;10 Vest-Agder;1026 Åseral;Barn og foreldre;0844;Kontantstøtte;0,49;24102018
2016;10 Vest-Agder;1026 Åseral;Barn og foreldre;0845;Barnetrygd;2,84;24102018
2016;10 Vest-Agder;1026 Åseral;Barn og foreldre;2530;Foreldrepenger;2,45;24102018
2016;10 Vest-Agder;1026 Åseral;Pensjoner;0660;Krigspensjon;0,25;24102018
2016;10 Vest-Agder;1026 Åseral;Pensjoner;2670;Alderspensjon;30,99;24102018
2016;10 Vest-Agder;1026 Åseral;Pensjoner;2680;Ytelser til gjenlevende;1,08;24102018
2016;10 Vest-Agder;1026 Åseral;Øvrig;2661;Grunn- og hjelpestønad;0,42;24102018
2016;10 Vest-Agder;1027 Audnedal;Arbeidsliv og sykdom;0634;Tiltakspenger;0,63;24102018
2016;10 Vest-Agder;1027 Audnedal;Arbeidsliv og sykdom;2541;Dagpenger;3,32;24102018
2016;10 Vest-Agder;1027 Audnedal;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;0,67;24102018
2016;10 Vest-Agder;1027 Audnedal;Arbeidsliv og sykdom;2650;Sykepenger;14,88;24102018
2016;10 Vest-Agder;1027 Audnedal;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;8,62;24102018
2016;10 Vest-Agder;1027 Audnedal;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;31,94;24102018
2016;10 Vest-Agder;1027 Audnedal;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,17;24102018
2016;10 Vest-Agder;1027 Audnedal;Barn og foreldre;0844;Kontantstøtte;0,93;24102018
2016;10 Vest-Agder;1027 Audnedal;Barn og foreldre;0845;Barnetrygd;5,66;24102018
2016;10 Vest-Agder;1027 Audnedal;Barn og foreldre;2530;Foreldrepenger;5,43;24102018
2016;10 Vest-Agder;1027 Audnedal;Pensjoner;0660;Krigspensjon;0,23;24102018
2016;10 Vest-Agder;1027 Audnedal;Pensjoner;0667;Supplerende stønad;0,04;24102018
2016;10 Vest-Agder;1027 Audnedal;Pensjoner;2670;Alderspensjon;62,61;24102018
2016;10 Vest-Agder;1027 Audnedal;Pensjoner;2680;Ytelser til gjenlevende;0,50;24102018
2016;10 Vest-Agder;1027 Audnedal;Øvrig;2661;Grunn- og hjelpestønad;2,01;24102018
2016;10 Vest-Agder;1029 Lindesnes;Arbeidsliv og sykdom;0634;Tiltakspenger;1,25;24102018
2016;10 Vest-Agder;1029 Lindesnes;Arbeidsliv og sykdom;2541;Dagpenger;14,40;24102018
2016;10 Vest-Agder;1029 Lindesnes;Arbeidsliv og sykdom;2620;Stønad til enslig mor eller far;2,46;24102018
2016;10 Vest-Agder;1029 Lindesnes;Arbeidsliv og sykdom;2650;Sykepenger;39,07;24102018
2016;10 Vest-Agder;1029 Lindesnes;Arbeidsliv og sykdom;2651;Arbeidsavklaringspenger;38,18;24102018
2016;10 Vest-Agder;1029 Lindesnes;Arbeidsliv og sykdom;2655;Uføretrygd og yrkesskade;124,24;24102018
2016;10 Vest-Agder;1029 Lindesnes;Arbeidsliv og sykdom;Till;Tilleggstønader tiltak, AAP og enslige;0,64;24102018
2016;10 Vest-Agder;1029 Lindesnes;Barn og foreldre;0844;Kontantstøtte;1,89;24102018
